"country","quarter","gross_fixed_capital_formation","final_consumption_expenditure","gross_domestic_product","external_balance_of_goods_and_services","inflation","unemployment","working_age_population","dependency_ratio"
"Australia",1987-10-01,43866,150188,229354,21313,7.207207,7.914224,10990623.25,49.8115734492801
"Australia",1988-01-01,44221,151620,230290,21195,6.843267,7.515401,11041750,49.7241288744991
"Australia",1988-04-01,44469,150888,230518,17857,7.173913,7.648367,11092063.25,49.6817196065219
"Australia",1988-07-01,45077,153120,232362,17499,7.264957,6.918662,11142376.5,49.6393103385448
"Australia",1988-10-01,47779,154488,236148,16427,7.563025,6.753674,11192689.75,49.5969010705676
"Australia",1989-01-01,49425,157727,238353,14526,6.818182,6.595932,11243003,49.5544918025905
"Australia",1989-04-01,50285,160819,243544,15810,7.505071,6.163322,11286440.5,49.534479699528
"Australia",1989-07-01,50349,160025,245578,15281,7.968128,6.004934,11329878,49.5144675964655
"Australia",1989-10-01,48834,161514,244900,15418,7.8125,5.852411,11373315.5,49.494455493403
"Australia",1990-01-01,48512,163805,246793,16968,8.704062,6.230425,11416753,49.4744433903405
"Australia",1990-04-01,46616,165305,247137,18743,7.735849,6.463568,11449512.5,49.5243223647482
"Australia",1990-07-01,46434,164638,245808,19586,6.088561,7.226637,11482272,49.5742013391558
"Australia",1990-10-01,44781,164316,247163,21301,6.884058,7.86702,11515031.5,49.6240803135635
"Australia",1991-01-01,42934,165719,244057,23479,4.80427,8.732411,11547791,49.6739592879712
"Australia",1991-04-01,41741,165960,243617,25664,3.327496,9.639283,11576770.25,49.7191881221725
"Australia",1991-07-01,42129,169149,244685,26072,3.130435,9.83267,11605749.5,49.7644169563737
"Australia",1991-10-01,42131,168302,244851,25628,1.525424,10.21957,11634728.75,49.809645790575
"Australia",1992-01-01,42154,168859,246757,25735,1.697793,10.4162,11663708,49.8548746247763
"Australia",1992-04-01,42446,170266,248551,26451,1.186441,10.6334,11685507.25,49.9091343710967
"Australia",1992-07-01,42797,172077,251001,26893,0.8431703,10.82496,11707306.5,49.9633941174172
"Australia",1992-10-01,46423,172892,256223,27853,0.3338898,11.14848,11729105.75,50.0176538637377
"Australia",1993-01-01,45191,172183,257994,28464,1.168614,10.90207,11750905,50.0719136100581
"Australia",1993-04-01,45653,173392,259481,29133,1.842546,10.84812,11776896.75,50.1027758867175
"Australia",1993-07-01,45176,173203,259814,30154,2.173913,10.8896,11802888.5,50.1336381633769
"Australia",1993-10-01,46532,175822,264555,31229,1.830283,10.88784,11828880.25,50.1645004400363
"Australia",1994-01-01,47997,177112,268955,31789,1.485149,10.44032,11854872,50.1953627166957
"Australia",1994-04-01,50791,177434,272163,31798,1.809211,9.882722,11887661.5,50.2004118575873
"Australia",1994-07-01,53078,181102,274227,29524,1.963993,9.47672,11920451,50.2054609984789
"Australia",1994-10-01,54490,182020,277283,28895,2.614379,9.056933,11953240.5,50.2105101393705
"Australia",1995-01-01,52638,183927,277045,29642,3.739837,8.765692,11986030,50.2155592802621
"Australia",1995-04-01,51292,187353,278335,29732,4.523425,8.364732,12024008,50.1984425803845
"Australia",1995-07-01,54967,186834,284772,32965,5.136436,8.369714,12061986,50.1813258805069
"Australia",1995-10-01,51861,189756,284722,32385,5.095541,8.390325,12099964,50.1642091806293
"Australia",1996-01-01,53736,191954,289162,35055,3.761755,8.400659,12137942,50.1470924807517
"Australia",1996-04-01,56721,192190,291003,35647,3.09119,8.415429,12172863.75,50.1237452019864
"Australia",1996-07-01,53935,192960,293303,34701,2.137405,8.62195,12207785.5,50.1003979232211
"Australia",1996-10-01,55972,193584,296092,35578,1.515152,8.62005,12242707.25,50.0770506444558
"Australia",1997-01-01,59866,195737,298156,37572,1.359517,8.620089,12277629,50.0537033656906
"Australia",1997-04-01,61937,198807,307097,44290,0.2998501,8.48208,12311361.5,50.017609958297
"Australia",1997-07-01,61755,202213,307524,39679,-0.4484305,8.373807,12345094,49.9815165509035
"Australia",1997-10-01,64385,204579,311905,38280,-0.2985075,7.976658,12378826.5,49.94542314351
"Australia",1998-01-01,64881,204386,313855,35321,-0.1490313,7.840122,12412559,49.9093297361165
"Australia",1998-04-01,63247,207762,317073,37759,0.7473841,7.733418,12449565.75,49.8750433510535
"Australia",1998-07-01,65072,212079,322971,37419,1.351351,7.787669,12486572.5,49.8407569659906
"Australia",1998-10-01,67408,214316,327990,38884,1.497006,7.374351,12523579.25,49.8064705809277
"Australia",1999-01-01,66058,217428,330451,36252,1.19403,7.08209,12560586,49.7721841958647
"Australia",1999-04-01,67021,219316,331809,36359,1.038576,6.885693,12600739.5,49.7249852367957
"Australia",1999-07-01,70047,220723,335376,37258,1.777778,6.873914,12640893,49.6777862777267
"Australia",1999-10-01,70825,223855,341130,40730,1.917404,6.633438,12681046.5,49.6305873186577
"Australia",2000-01-01,71890,225739,342429,40285,2.80236,6.650477,12721200,49.5833883595887
"Australia",2000-04-01,74290,227046,345785,41813,3.0837,6.301651,12764749.5,49.5549435786393
"Australia",2000-07-01,70289,228658,346667,46976,6.113537,5.989335,12808299,49.5264987976898
"Australia",2000-10-01,63681,229705,345370,45649,5.788712,6.171623,12851848.5,49.4980540167404
"Australia",2001-01-01,64741,231692,348597,48426,6.025825,6.366726,12895398,49.4696092357909
"Australia",2001-04-01,65538,233929,351723,50651,6.125356,6.869068,12937782.25,49.4108579075025
"Australia",2001-07-01,68159,234699,355815,49470,2.469136,6.867237,12980166.5,49.3521065792141
"Australia",2001-10-01,70878,236338,360014,45915,3.146375,6.979055,13022550.75,49.2933552509256
"Australia",2002-01-01,72674,238875,362850,46373,2.976996,6.626353,13064935,49.2346039226372
"Australia",2002-04-01,76651,242336,369088,45632,2.818792,6.404262,13108636.5,49.1682543585993
"Australia",2002-07-01,77829,244960,369994,44366,3.212852,6.279991,13152338,49.1019047945613
"Australia",2002-10-01,82421,246060,373116,41699,2.917772,6.157367,13196039.5,49.0355552305234
"Australia",2003-01-01,82877,248409,373942,41709,3.285151,6.055445,13239741,48.9692056664855
"Australia",2003-04-01,81475,250117,375461,37010,2.610966,6.050764,13279716,48.9206339176963
"Australia",2003-07-01,84367,253563,381826,36280,2.594034,5.906754,13319691,48.872062168907
"Australia",2003-10-01,88989,258636,388299,36651,2.448454,5.708545,13359666,48.8234904201178
"Australia",2004-01-01,89732,262619,391260,33767,2.035623,5.536818,13399641,48.7749186713286
"Australia",2004-04-01,89868,265339,394177,34718,2.544529,5.435417,13445124.25,48.7266884868406
"Australia",2004-07-01,90254,267576,396780,32546,2.2756,5.47914,13490607.5,48.6784583023525
"Australia",2004-10-01,93328,270682,399816,30680,2.515723,5.117242,13536090.75,48.6302281178645
"Australia",2005-07-01,99838,275916,409258,29170,3.090235,4.958296,13683044.5,48.4719404071379
"Australia",2007-10-01,113804,305898,440742,17741,2.886836,4.353584,14268389.75,48.1869391474268
"Norway",2022-01-01,266706,701917,1406662,1865,3.812573,3.233333,3540635,54.1285390897395
"Norway",2022-04-01,262845,719913,1423290,-7458,5.822711,3.166667,3551021.25,54.1176120734755
"Norway",2022-07-01,263226,722387,1459972,-3794,6.740931,3.266667,3561407.5,54.1066850572114
"Norway",2022-10-01,260381,749244,1436535,-14807,6.63467,3.3,3571793.75,54.0957580409474
"Japan",1995-01-01,35107075,81858998.4,113006775,-2625100,0.2090592,3.033333,87256513,43.9093079504564
"Japan",1995-04-01,36005475,82430848.6,114089250,-2852225,-0.03467406,3.066667,87232707,44.0328691679261
"Japan",1995-07-01,36983400,83003612.4,115424225,-3473525,0.03478261,3.166667,87208901,44.1564303853958
"Japan",1995-10-01,37501150,83518365,115707625,-4149275,-0.5536332,3.333333,87185095,44.2799916028655
"Japan",1996-01-01,38297350,83513484,116670450,-4251175,-0.3477052,3.366667,87161289,44.4035528203352
"Japan",1996-04-01,39138275,84280601.8,118142025,-4702050,0.1387444,3.4,87130953.5,44.5406241236596
"Japan",1996-07-01,39186175,84412103.3,118286175,-4381050,0.2086231,3.333333,87100618,44.6776954269841
"Japan",1996-10-01,39066100,85340763.6,119610550,-4124150,0.5567154,3.366667,87070282.5,44.8147667303085
"Japan",1997-01-01,38857925,86295245.1,119896675,-3919000,0.5931612,3.333333,87039947,44.951838033633
"Japan",1997-04-01,38205325,84621043.4,119024250,-3183800,1.974368,3.333333,87010131.75,45.0935957193573
"Japan",1997-07-01,38009500,84673975.8,119249175,-3304225,2.116586,3.433333,86980316.5,45.2353534050817
"Japan",1997-10-01,37684525,84647214.4,119296325,-2712500,2.110727,3.5,86950501.25,45.377111090806
"Japan",1998-01-01,36607175,84517233.2,117825575,-2883575,1.942421,3.666667,86920686,45.5188687765304
"Japan",1998-04-01,36205675,84630380.8,117331725,-2476600,0.3396739,4.066667,86880181.5,45.6444380051907
"Japan",1998-07-01,36362650,85191621.7,117534275,-2456725,-0.2038736,4.266667,86839677,45.7700072338511
"Japan",1998-10-01,36705775,85231017,118481300,-2333125,0.5421891,4.4,86799172.5,45.8955764625114
"Japan",1999-01-01,36124175,85680802.6,116834375,-2723425,-0.1020755,4.6,86758668,46.0211456911717
"Japan",1999-04-01,36467950,85963130.7,117298700,-2880950,-0.2708192,4.733333,86663113.75,46.252099160893
"Japan",1999-07-01,36081825,86647743.8,117918375,-2755025,0,4.7,86567559.5,46.4830526306143
"Japan",1999-10-01,35993925,86912726.8,117961900,-2922000,-1.011122,4.633333,86472005.25,46.7140061003356
"Japan",2000-01-01,36229175,87571613.4,119992800,-2280275,-0.613079,4.833333,86376451,46.9449595700569
"Japan",2000-04-01,36023600,87690942.1,120533175,-2472025,-0.712831,4.7,86317088.25,47.1516259104917
"Japan",2000-07-01,36417475,87965153.1,120561550,-2668450,-0.6469186,4.666667,86257725.5,47.3582922509266
"Japan",2000-10-01,36870075,88931385,121736650,-3307525,-0.783112,4.733333,86198362.75,47.5649585913614
"Japan",2001-01-01,37437775,89357604.9,122628000,-3815825,-0.4112406,4.766667,86139000,47.7716249317963
"Japan",2001-04-01,35938600,90108630,121717050,-3929625,-0.7179487,4.9,86030750,48.0014370616223
"Japan",2001-07-01,35522425,90106551.9,120393525,-3720850,-0.719671,5.133333,85922500,48.2312491914483
"Japan",2001-10-01,34520800,90263203.7,119980350,-3486000,-0.9265614,5.366667,85814250,48.4610613212743
"Japan",2002-01-01,34409400,90661858.8,120177450,-3075925,-1.376462,5.266667,85706000,48.6908734511003
"Japan",2002-04-01,33905775,91308526.7,121149250,-2634775,-0.8608816,5.4,85631000,48.8758934205267
"Japan",2002-07-01,34176125,91541043.1,121539775,-3066650,-0.7939247,5.433333,85556000,49.0609133899531
"Japan",2002-10-01,33985550,91343657.3,121878025,-2849200,-0.5542085,5.333333,85481000,49.2459333593795
"Japan",2003-01-01,33745650,91743633.8,121948475,-2781275,-0.2442428,5.333333,85406000,49.4309533288059
"Japan",2003-04-01,34111375,91814635.3,122777450,-2195500,-0.24314,5.433333,85323500,49.594372549851
"Japan",2003-07-01,33678675,91878586.1,123152625,-2088000,-0.243563,5.166667,85241000,49.757791770896
"Japan",2003-10-01,34203400,92919951.7,124498575,-1725675,-0.3134796,5.033333,85158500,49.921210991941
"Japan",2004-01-01,33865625,93026017.9,125447375,-1489700,-0.1399091,4.9,85076000,50.084630212986
"Japan",2004-04-01,33866500,92986131.6,125410350,-1268325,-0.3133705,4.733333,84912497.75,50.3995839876517
"Japan",2004-07-01,33992050,93618938.5,126194450,-1510400,-0.104639,4.766667,84748995.5,50.7145377623174
"Japan",2004-10-01,34356975,93254080.5,125960050,-1835875,0.524109,4.533333,84585493.25,51.029491536983
"Japan",2005-01-01,34621800,93886886.3,126600100,-1873975,0.03502627,4.533333,84421991,51.3444453116487
"Japan",2005-04-01,34842950,94240101.7,127568950,-1499950,-0.1047852,4.433333,84270603.5,51.6573273298033
"Japan",2005-07-01,35560725,94879111.9,128880150,-1483625,-0.3142458,4.3,84119216,51.9702093479579
"Japan",2005-10-01,35121700,95011570.1,129108450,-883275,-0.7646855,4.433333,83967828.5,52.2830913661126
"Japan",2006-01-01,35151100,95183732.6,129306125,-784825,-0.140056,4.2,83816441,52.5959733842672
"Japan",2006-04-01,35219300,95207352.5,129495800,-748725,0.1748252,4.133333,83658430.25,52.925572201601
"Japan",2006-07-01,34897650,94665594.3,129256175,-367175,0.6304728,4.1,83500419.5,53.2551710189349
"Japan",2006-10-01,35396300,95750645.3,130988500,-138925,0.3502627,4.033333,83342408.75,53.5847698362687
"Japan",2007-01-01,35330375,95924768.1,131859250,181675,-0.1051893,4,83184398,53.9143686536026
"Japan",2007-04-01,34820000,96539002.4,131904650,332325,-0.06980803,3.766667,83026149.5,54.2249296098751
"Japan",2007-07-01,33968375,95782246.4,131202075,1053200,-0.1392273,3.733333,82867901,54.5354905661476
"Japan",2007-10-01,33488125,96101757.4,131746450,1380725,0.4886562,3.833333,82709652.5,54.8460515224201
"Japan",2008-01-01,33643150,96471153,132281600,1680025,0.982801,3.9,82551404,55.1566124786927
"Japan",2008-04-01,33268200,95285949.6,131466475,1803050,1.327279,3.966667,82370005.5,55.4845524253759
"Japan",2008-07-01,33026925,95065419.3,129838175,1771250,2.161032,4,82188607,55.8124923720592
"Japan",2008-10-01,32271900,94073061.7,126595400,-1434525,1.042028,4.066667,82007208.5,56.1404323187425
"Japan",2009-01-01,30734925,93813369.2,120538650,-2989175,-0.1042753,4.566667,81825810,56.4683722654258
"Japan",2009-04-01,30140300,94757058.6,122899950,-910100,-0.9307135,5.1,81802986.75,56.5199672577508
"Japan",2009-07-01,29206100,95522885.7,122844500,-282050,-2.251791,5.433333,81780163.5,56.5715622500759
"Japan",2009-10-01,29005075,96045123.7,124339075,531825,-2.028188,5.2,81757340.25,56.6231572424009
"Japan",2010-01-01,29364000,96098927.8,125672800,1154850,-0.8698678,5.033333,81734517,56.674752234726
"Japan",2010-04-01,29247625,97060251.6,127183675,1174150,-0.8002784,5.133333,81641998.25,56.7843505065769
"Japan",2010-07-01,29444700,98256953.5,129486100,1355225,-1.012216,5.066667,81549479.5,56.8939487784279
"Japan",2010-10-01,29426325,97154052.9,128404925,1288450,-0.2807018,5,81456960.75,57.0035470502788
"Japan",2011-04-01,29642375,96728715.3,125985975,-602200,-0.3858295,4.666667,81079374.5,57.5961484568223
"Japan",2011-07-01,30081575,97946730.6,129034250,537350,0.1410437,4.466667,80794307,58.0791515915149
"Japan",2011-10-01,30545475,98454991.7,128828550,-403700,-0.3166784,4.466667,80509239.5,58.5621547262075
"Japan",2012-01-01,30845225,99045388.5,130695275,-82900,0.3175723,4.5,80224172,59.0451578609001
"Japan",2012-04-01,31017850,99075057.3,129466600,-757350,0.1760563,4.4,79938741.5,59.5626815204581
"Japan",2012-07-01,30824175,99128007.5,128959125,-1471925,-0.4225352,4.233333,79653311,60.0802051800162
"Japan",2012-10-01,30767650,99627599.8,128847925,-1627475,-0.2470879,4.166667,79367880.5,60.5977288395742
"Japan",2013-01-01,30898750,100667817.1,130657975,-1063075,-0.6683081,4.2,79082450,61.1152524991322
"Japan",2013-04-01,31851750,101581561.6,131845725,-1081275,-0.2811951,4.033333,78798196.5,61.6461248189209
"Japan",2013-07-01,32693625,101992933.6,133090150,-1551175,0.884017,3.933333,78513943,62.1769971387096
"Japan",2013-10-01,33145625,101923498.5,132918550,-2310875,1.415428,3.866667,78229689.5,62.7078694584984
"Japan",2014-01-01,33592750,103480774.8,134019950,-2456625,1.522663,3.666667,77945436,63.2387417782871
"Japan",2014-04-01,32462625,99610816.1,131614825,-1141725,3.560099,3.633333,77779466.5,63.5432458923678
"Japan",2014-07-01,32517775,100429172.9,131704225,-1221375,3.364879,3.566667,77613497,63.8477500064486
"Japan",2014-10-01,32726775,100627175.9,132307025,-653425,2.581996,3.466667,77447527.5,64.1522541205293
"Japan",2015-01-01,33573125,101225539.7,134371275,-439725,2.302058,3.5,77281558,64.4567582346101
"Japan",2015-04-01,33317575,101346055.1,134574550,-729750,0.5786249,3.366667,77129397.5,64.7658699626857
"Japan",2015-07-01,33642625,101685954.2,134690200,-830850,0.1017294,3.366667,76977237,65.0749816907614
"Japan",2015-10-01,33769175,101406219.1,134456975,-953250,0.2380952,3.266667,76825076.5,65.384093418837
"Japan",2016-01-01,33821525,101790224.9,135498050,-420025,0.03409478,3.233333,76672916,65.6932051469126
"Japan",2016-04-01,33806875,101077724.8,135265775,-293375,-0.3722504,3.166667,76552295.25,65.9150753740411
"Japan",2016-07-01,34022025,101474724.9,135540675,78875,-0.4742548,3.033333,76431674.5,66.1369456011695
"Japan",2016-10-01,34213550,101651624.9,135718950,292125,0.3053953,3,76311053.75,66.358815828298
"Japan",2017-01-01,34287850,102108471.8,136787300,610400,0.3408316,2.9,76190433,66.5806860554264
"Japan",2017-04-01,34582300,102402457.6,137328400,338800,0.4076087,2.866667,76091801.75,66.7413683615412
"Japan",2017-07-01,34656425,102256777.5,138518750,1111925,0.6126617,2.8,75993170.5,66.902050667656
"Japan",2017-10-01,34608750,102491328.9,138590300,726075,0.5751015,2.7,75894539.25,67.0627329737708
"Japan",2018-01-01,34752800,102573029.4,138699475,1020225,1.290761,2.466667,75795908,67.2234152798856
"Japan",2018-04-01,34997775,102737263.3,139246675,1168950,0.67659,2.366667,75732315.25,67.3001743328823
"Japan",2018-07-01,34413700,102780591.6,138554125,903575,1.116373,2.433333,75668722.5,67.3769333858791
"Japan",2018-10-01,34777000,102860697.6,138197725,-226625,0.8745375,2.466667,75605129.75,67.4536924388758
"Japan",2019-01-01,35052300,102695222.5,138535150,452850,0.3018109,2.466667,75541537,67.5304514918726
"Japan",2019-04-01,35099525,103104359.1,139161375,193550,0.7392473,2.333333,75428119,67.6473344761911
"Japan",2019-07-01,35713075,103969814.2,139428725,-248250,0.3345601,2.333333,75314701,67.7642174605096
"Japan",2019-10-01,33813825,101462917.6,135384000,-174600,0.5001667,2.3,75201283,67.8811004448281
"Japan",2020-01-01,34433900,102059375,136095200,-127000,0.6686727,2.433333,75087865,67.9979834291466
"Japan",2020-04-01,33412925,96146205.2,125741850,-4345125,0.1334223,2.733333,74941839.5,68.1112228708811
"Japan",2020-07-01,33134500,100332591.9,132590450,-525675,0.03334445,2.966667,74795814,68.2244623126155
"Japan",2020-10-01,33485975,101917852.3,134848725,19000,-0.928998,3.066667,74649788.5,68.3377017543499
"Japan",2021-01-01,33712000,100711656.7,135190050,652900,-0.5313849,2.866667,74503763,68.4509411960843
"Japan",2021-04-01,34181700,101686061.7,136067050,17150,-0.7328448,2.9,74429863.25,68.4315492251639
"Japan",2011-01-01,29900150,96097333,127080900,889375,-0.5265005,4.733333,81364442,57.1131453221298
"United States",2020-01-01,1119485,4204315.5,5177303,-136197,2.118652,3.833333,215743025,53.6675092972299
"United States",2020-04-01,1048937,3923450.3,4769498,-137362.3,0.3642956,13,215692689.5,53.763945543922
"United States",2020-07-01,1104253.3,4187871,5139719.8,-180454.8,1.222386,8.8,215642354,53.8603817906142
"United States",2020-10-01,1142084.3,4233073.5,5197979.3,-201772.5,1.239488,6.766667,215592018.5,53.9568180373064
"United States",2021-01-01,1157533.3,4329361.5,5270533.5,-214930.3,1.898514,6.233333,215541683,54.0532542839985
"United States",2021-04-01,1168487.8,4445562.3,5360232.3,-226064.3,4.848945,5.933333,215588979.75,54.1611416333864
"United States",2021-07-01,1164156.5,4470204,5404457,-239219,5.335693,5.066667,215636276.5,54.2690289827743
"United States",2021-10-01,1170716.3,4506464.8,5497184.3,-246157.8,6.689106,4.2,215683573.25,54.3769163321622
"United States",2022-01-01,1187027,4502465,5483177.5,-276710,7.966707,3.833333,215730870,54.4848036815501
"United States",2022-04-01,1191300.3,4530204.3,5491761.3,-273261,8.635612,3.633333,215840165.75,54.596765496361
"United States",2022-07-01,1185078,4552525.3,5531406.3,-238272.8,8.329475,3.533333,215949461.5,54.7087273111719
"United States",2022-10-01,1186917.5,4566602,5569586.3,-236129.3,7.101672,3.566667,216058757.25,54.8206891259828
"United States",2023-01-01,1200727.5,4616473.5,5609901.8,-228047.8,5.80477,3.533333,216168053,54.9326509407937
"United States",2023-04-01,1229221.5,4633323,5645124.8,-232028.3,3.974292,3.533333,216256459.75,55.0724540674896
"United States",2023-07-01,1241477.8,4672399.8,5710247.3,-231542.3,3.51429,3.666667,216344866.5,55.2122571941854
"United States",2023-10-01,1258975,4707240.3,5758445,-233537,3.243401,3.8,216433273.25,55.3520603208813
